trade_id,entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,pnl_gross,pnl_net,pnl_r,session,spread_cost,slippage_cost,total_cost,mae,mfe,holding_bars,exit_reason,confidence
124,2026-02-24 18:00:00-05:00,2026-02-24 20:00:00-05:00,short,5162.0,5179.3643,5178.3643,5144.9536,-17.3643,-21.3643,-1.3055,new_york,3.0,1.0,4.0,33.1001,0.0,2,sl,0.6848
125,2026-02-24 20:00:00-05:00,2026-02-25 00:00:00-05:00,long,5195.1001,5215.9412,5180.5394,5216.9412,20.8411,16.8411,1.1566,new_york,3.0,1.0,4.0,0.0,26.1001,4,tp,0.6768
126,2026-02-25 04:00:00-05:00,2026-02-25 05:00:00-05:00,long,5212.8999,5200.5178,5201.5178,5229.9731,-12.3821,-16.3821,-1.4393,asian,3.0,1.0,4.0,19.1997,0.0,1,sl,0.625
127,2026-02-25 05:00:00-05:00,2026-02-25 09:00:00-05:00,short,5190.7002,5206.5109,5205.5109,5175.9841,-15.8107,-19.8107,-1.3376,asian,3.0,1.0,4.0,19.5,0.0,4,sl,0.8009
128,2026-02-25 15:00:00-05:00,2026-02-25 16:00:00-05:00,short,5166.8999,5181.6963,5180.6963,5153.7053,-14.7964,-18.7964,-1.3624,overlap,3.0,1.0,4.0,16.8003,0.0,1,sl,0.7823
129,2026-02-25 21:00:00-05:00,2026-02-26 05:00:00-05:00,long,5199.6001,5187.0037,5188.0037,5216.9947,-12.5964,-16.5964,-1.4312,new_york,3.0,1.0,4.0,12.5,14.7998,14,sl,0.7884
130,2026-02-26 08:00:00-05:00,2026-02-26 10:00:00-05:00,short,5179.2998,5193.1676,5192.1676,5167.4981,-13.8678,-17.8678,-1.3886,london,3.0,1.0,4.0,23.2002,0.0,2,sl,0.6034
131,2026-02-26 10:00:00-05:00,2026-02-26 12:00:00-05:00,long,5202.5,5189.9643,5190.9643,5219.8035,-12.5357,-16.5357,-1.4334,london,3.0,1.0,4.0,18.5,0.0,2,sl,0.6167
132,2026-02-26 12:00:00-05:00,2026-02-26 13:00:00-05:00,short,5181.0,5196.8857,5195.8857,5166.1715,-15.8857,-19.8857,-1.3359,overlap,3.0,1.0,4.0,15.8999,0.0,1,sl,0.6361
133,2026-02-26 13:00:00-05:00,2026-02-27 08:00:00-05:00,long,5196.8999,5214.6767,5184.3821,5215.6767,17.7768,13.7768,1.1006,overlap,3.0,1.0,4.0,5.2998,43.8999,70,tp,0.6352
134,2026-03-01 18:00:00-05:00,2026-03-01 19:00:00-05:00,long,5400.3999,5382.3178,5383.3178,5426.0231,-18.0821,-22.0821,-1.2927,new_york,3.0,1.0,4.0,39.7998,0.0,1,sl,0.8445
135,2026-03-01 23:00:00-05:00,2026-03-02 01:00:00-05:00,short,5366.7998,5390.4141,5389.4141,5340.3784,-23.6143,-27.6143,-1.2211,new_york,3.0,1.0,4.0,34.7002,0.0,3,sl,0.6373
136,2026-03-02 07:00:00-05:00,2026-03-02 09:00:00-05:00,short,5409.3999,5384.4659,5431.6892,5383.4659,24.934,20.934,0.9392,london,3.0,1.0,4.0,0.3999,63.0,2,tp,0.6464
137,2026-03-02 09:00:00-05:00,2026-03-02 11:00:00-05:00,short,5343.3999,5322.8749,5362.7499,5321.8749,20.525,16.525,0.854,london,3.0,1.0,4.0,0.0,39.3999,2,tp,0.85
138,2026-03-02 15:00:00-05:00,2026-03-02 21:00:00-05:00,long,5346.1001,5370.8304,5328.9465,5371.8304,24.7303,20.7303,1.2085,overlap,3.0,1.0,4.0,10.2002,33.8999,5,tp,0.6219
139,2026-03-02 21:00:00-05:00,2026-03-03 00:00:00-05:00,long,5380.0,5361.1929,5362.1929,5406.7107,-18.8071,-22.8071,-1.2808,new_york,3.0,1.0,4.0,48.1001,1.2002,3,sl,0.7187
140,2026-03-03 00:00:00-05:00,2026-03-03 04:00:00-05:00,short,5328.8999,5309.0339,5347.8106,5308.0339,19.866,15.866,0.839,asian,3.0,1.0,4.0,11.7002,42.1001,4,tp,0.6827
141,2026-03-03 12:00:00-05:00,2026-03-03 13:00:00-05:00,short,5086.5,5128.575,5127.575,5032.3875,-42.075,-46.075,-1.1217,overlap,3.0,1.0,4.0,60.0,0.0,1,sl,0.7546
142,2026-03-03 14:00:00-05:00,2026-03-03 20:00:00-05:00,long,5122.2998,5180.1802,5083.0462,5181.1802,57.8804,53.8804,1.3726,overlap,3.0,1.0,4.0,22.7998,61.4004,8,tp,0.707
143,2026-03-03 20:00:00-05:00,2026-03-04 13:00:00-05:00,long,5183.7002,5145.468,5146.468,5239.5485,-38.2322,-42.2322,-1.1343,new_york,3.0,1.0,4.0,39.0,20.5,41,sl,0.7869
144,2026-03-04 18:00:00-05:00,2026-03-04 21:00:00-05:00,long,5176.2002,5196.8645,5161.7573,5197.8645,20.6643,16.6643,1.1538,new_york,3.0,1.0,4.0,0.0,25.3999,3,tp,0.7557
145,2026-03-05 00:00:00-05:00,2026-03-05 01:00:00-05:00,short,5154.7002,5170.943,5169.943,5139.3359,-16.2428,-20.2428,-1.328,asian,3.0,1.0,4.0,21.7998,0.0,1,sl,0.6985
146,2026-03-05 02:00:00-05:00,2026-03-05 08:00:00-05:00,short,5168.3999,5153.9767,5183.682,5152.9767,14.4232,10.4232,0.6821,asian,3.0,1.0,4.0,7.6001,41.8999,9,tp,0.7227
147,2026-03-05 08:00:00-05:00,2026-03-05 11:00:00-05:00,short,5123.5,5106.6983,5140.3678,5105.6983,16.8017,12.8017,0.7589,london,3.0,1.0,4.0,0.0,37.0,3,tp,0.85
148,2026-03-05 18:00:00-05:00,2026-03-05 20:00:00-05:00,long,5095.6001,5120.6519,5078.2322,5121.6519,25.0518,21.0518,1.2121,new_york,3.0,1.0,4.0,3.1001,46.5,2,tp,0.85
149,2026-03-06 01:00:00-05:00,2026-03-06 04:00:00-05:00,short,5121.8999,5105.0392,5138.807,5104.0392,16.8607,12.8607,0.7607,asian,3.0,1.0,4.0,6.3003,28.3999,3,tp,0.7945
150,2026-03-06 09:00:00-05:00,2026-03-06 13:00:00-05:00,long,5139.2998,5160.564,5124.457,5161.564,21.2642,17.2642,1.1631,london,3.0,1.0,4.0,0.0,31.0,4,tp,0.812
151,2026-03-08 18:00:00-04:00,2026-03-08 19:00:00-04:00,short,5135.5,5114.2518,5155.3321,5113.2518,21.2482,17.2482,0.8697,new_york,3.0,1.0,4.0,0.0,52.1001,1,tp,0.6127
152,2026-03-09 01:00:00-04:00,2026-03-09 02:00:00-04:00,long,5131.6001,5110.4251,5111.4251,5161.8625,-21.175,-25.175,-1.2478,asian,3.0,1.0,4.0,26.8003,0.0,1,sl,0.85
153,2026-03-09 05:00:00-04:00,2026-03-09 09:00:00-04:00,long,5114.2998,5092.3712,5093.3712,5145.6927,-21.9286,-25.9286,-1.2389,asian,3.0,1.0,4.0,32.7998,0.0,5,sl,0.6176
154,2026-03-09 09:00:00-04:00,2026-03-09 10:00:00-04:00,short,5078.5,5100.375,5099.375,5054.6875,-21.875,-25.875,-1.2395,london,3.0,1.0,4.0,24.1001,0.0,1,sl,0.6931
155,2026-03-09 11:00:00-04:00,2026-03-09 14:00:00-04:00,long,5108.5,5131.9233,5092.2178,5132.9233,23.4233,19.4233,1.1929,london,3.0,1.0,4.0,3.6001,24.7002,3,tp,0.6204
156,2026-03-09 14:00:00-04:00,2026-03-09 18:00:00-04:00,long,5133.2002,5156.1949,5117.2037,5157.1949,22.9947,18.9947,1.1874,overlap,3.0,1.0,4.0,0.0,28.8999,3,tp,0.85
157,2026-03-09 21:00:00-04:00,2026-03-09 22:00:00-04:00,long,5193.2002,5177.443,5178.443,5215.3359,-15.7572,-19.7572,-1.3388,new_york,3.0,1.0,4.0,18.9004,0.0,1,sl,0.737
158,2026-03-10 00:00:00-04:00,2026-03-10 08:00:00-04:00,long,5172.1001,5191.5162,5158.4894,5192.5162,19.4161,15.4161,1.1326,asian,3.0,1.0,4.0,0.0,24.3999,11,tp,0.6172
159,2026-03-10 08:00:00-04:00,2026-03-10 09:00:00-04:00,long,5196.5,5211.8928,5185.5714,5212.8928,15.3928,11.3928,1.0425,london,3.0,1.0,4.0,0.0,17.7002,1,tp,0.6327
160,2026-03-10 14:00:00-04:00,2026-03-10 20:00:00-04:00,short,5197.0,5213.7571,5212.7571,5180.8643,-16.7571,-20.7571,-1.3173,overlap,3.0,1.0,4.0,26.1001,0.2998,7,sl,0.6141
161,2026-03-10 20:00:00-04:00,2026-03-11 01:00:00-04:00,long,5223.1001,5208.6965,5209.6965,5243.2054,-14.4036,-18.4036,-1.373,new_york,3.0,1.0,4.0,15.5,2.2998,5,sl,0.7643
162,2026-03-11 01:00:00-04:00,2026-03-11 07:00:00-04:00,short,5204.6001,5191.6501,5218.9001,5190.6501,12.95,8.95,0.6259,asian,3.0,1.0,4.0,1.1997,15.3999,6,tp,0.7045
163,2026-03-11 11:00:00-04:00,2026-03-11 15:00:00-04:00,short,5170.3999,5185.3964,5184.3964,5156.9052,-14.9965,-18.9965,-1.3572,london,3.0,1.0,4.0,20.6001,0.0,4,sl,0.6987
164,2026-03-11 16:00:00-04:00,2026-03-11 18:00:00-04:00,long,5183.8999,5172.507,5173.507,5199.4892,-11.3929,-15.3929,-1.4811,new_york,3.0,1.0,4.0,39.1001,0.0,1,sl,0.6393
165,2026-03-11 18:00:00-04:00,2026-03-11 20:00:00-04:00,short,5141.7998,5157.5177,5156.5177,5127.223,-15.7179,-19.7179,-1.3397,new_york,3.0,1.0,4.0,16.3003,1.7998,2,sl,0.7854
166,2026-03-11 22:00:00-04:00,2026-03-12 02:00:00-04:00,short,5153.0,5170.0393,5169.0393,5136.4411,-17.0393,-21.0393,-1.3117,new_york,3.0,1.0,4.0,19.6001,5.6001,5,sl,0.6443
167,2026-03-12 03:00:00-04:00,2026-03-12 09:00:00-04:00,long,5188.3999,5175.9606,5176.9606,5205.5588,-12.4393,-16.4393,-1.4371,asian,3.0,1.0,4.0,31.0,5.8003,6,sl,0.8
168,2026-03-12 09:00:00-04:00,2026-03-12 11:00:00-04:00,short,5154.3999,5142.3606,5168.0928,5141.3606,12.0393,8.0393,0.5871,london,3.0,1.0,4.0,0.0,16.3999,2,tp,0.7576
169,2026-03-12 20:00:00-04:00,2026-03-13 02:00:00-04:00,long,5116.6001,5103.6466,5104.6466,5134.5304,-12.9535,-16.9535,-1.4183,new_york,3.0,1.0,4.0,24.3999,11.8999,11,sl,0.6715
170,2026-03-13 07:00:00-04:00,2026-03-13 10:00:00-04:00,long,5112.8999,5102.7214,5103.7214,5126.6677,-10.1785,-14.1785,-1.5448,london,3.0,1.0,4.0,67.1001,11.5,3,sl,0.85
171,2026-03-13 10:00:00-04:00,2026-03-13 15:00:00-04:00,short,5042.7998,5029.5445,5057.3033,5028.5445,13.2553,9.2553,0.6381,london,3.0,1.0,4.0,8.1001,20.7998,5,tp,0.7231
172,2026-03-16 00:00:00-04:00,2026-03-16 03:00:00-04:00,long,5016.5,4998.7857,4999.7857,5041.5715,-17.7143,-21.7143,-1.2991,asian,3.0,1.0,4.0,17.6001,4.6001,3,sl,0.6053
173,2026-03-16 04:00:00-04:00,2026-03-16 08:00:00-04:00,short,4992.0,5009.9178,5008.9178,4974.1232,-17.9178,-21.9178,-1.2955,asian,3.0,1.0,4.0,32.8999,12.6001,4,sl,0.85
174,2026-03-16 08:00:00-04:00,2026-03-16 10:00:00-04:00,long,5024.8999,5009.232,5010.232,5046.9017,-15.6679,-19.6679,-1.3409,london,3.0,1.0,4.0,24.1001,10.8003,2,sl,0.6868
175,2026-03-16 13:00:00-04:00,2026-03-16 14:00:00-04:00,short,4993.7002,5010.8681,5009.8681,4976.9484,-17.1679,-21.1679,-1.3093,overlap,3.0,1.0,4.0,25.1997,0.0,1,sl,0.7374
176,2026-03-16 15:00:00-04:00,2026-03-17 00:00:00-04:00,long,5019.2998,5038.5605,5005.7927,5039.5605,19.2607,15.2607,1.1298,overlap,3.0,1.0,4.0,12.1997,23.1001,17,tp,0.7548
177,2026-03-17 02:00:00-04:00,2026-03-17 03:00:00-04:00,short,5010.8999,5024.5285,5023.5285,4999.457,-13.6286,-17.6286,-1.3959,asian,3.0,1.0,4.0,14.1001,0.0,1,sl,0.6798
178,2026-03-17 05:00:00-04:00,2026-03-17 22:00:00-04:00,short,5011.7002,5002.752,5023.3323,5001.752,8.9482,4.9482,0.4254,asian,3.0,1.0,4.0,10.1997,16.8003,38,tp,0.7392
179,2026-03-17 22:00:00-04:00,2026-03-18 02:00:00-04:00,short,4991.8999,5004.732,5003.732,4981.6517,-12.8321,-16.8321,-1.4226,new_york,3.0,1.0,4.0,21.8999,2.0,4,sl,0.8154
180,2026-03-18 02:00:00-04:00,2026-03-18 03:00:00-04:00,long,5013.7998,5005.8391,5006.8391,5024.2408,-7.9607,-11.9607,-1.7183,asian,3.0,1.0,4.0,14.6997,0.0,1,sl,0.6602
181,2026-03-18 06:00:00-04:00,2026-03-18 07:00:00-04:00,short,4968.7002,4959.8806,4980.2466,4958.8806,8.8196,4.8196,0.4174,asian,3.0,1.0,4.0,0.0,35.4004,1,tp,0.7221
182,2026-03-18 13:00:00-04:00,2026-03-18 14:00:00-04:00,long,4895.1001,4879.4108,4880.4108,4917.134,-15.6893,-19.6893,-1.3404,overlap,3.0,1.0,4.0,37.8003,0.0,1,sl,0.6141
183,2026-03-18 14:00:00-04:00,2026-03-18 16:00:00-04:00,short,4854.2998,4834.3266,4873.2819,4833.3266,19.9732,15.9732,0.8415,overlap,3.0,1.0,4.0,0.0,30.3999,2,tp,0.6492
184,2026-03-19 01:00:00-04:00,2026-03-19 02:00:00-04:00,short,4826.2002,4811.2306,4841.8466,4810.2306,14.9696,10.9696,0.7011,asian,3.0,1.0,4.0,0.0,61.0,1,tp,0.6419
185,2026-03-19 13:00:00-04:00,2026-03-19 21:00:00-04:00,long,4618.7998,4664.8356,4587.4426,4665.8356,46.0358,42.0358,1.3405,overlap,3.0,1.0,4.0,0.0,60.3003,9,tp,0.68
186,2026-03-20 04:00:00-04:00,2026-03-20 05:00:00-04:00,short,4692.1001,4670.1179,4712.4215,4669.1179,21.9822,17.9822,0.8849,asian,3.0,1.0,4.0,0.0,23.7002,1,tp,0.6449
187,2026-03-20 08:00:00-04:00,2026-03-20 09:00:00-04:00,short,4676.0,4653.1768,4696.8821,4652.1768,22.8232,18.8232,0.9014,london,3.0,1.0,4.0,0.0,59.0,1,tp,0.651
188,2026-03-23 07:00:00-04:00,2026-03-23 08:00:00-04:00,long,4379.2002,4446.793,4333.4717,4447.793,67.5928,63.5928,1.3907,london,3.0,1.0,4.0,0.0,101.3999,1,tp,0.85
189,2026-03-23 13:00:00-04:00,2026-03-23 21:00:00-04:00,short,4425.7998,4358.1373,4476.5748,4357.1373,67.6625,63.6625,1.2538,overlap,3.0,1.0,4.0,25.2002,102.3999,18,tp,0.6363
190,2026-03-24 02:00:00-04:00,2026-03-24 16:00:00-04:00,long,4403.7998,4445.6945,4375.2034,4446.6945,41.8947,37.8947,1.3252,asian,3.0,1.0,4.0,25.0996,71.1001,42,tp,0.775
191,2026-03-24 16:00:00-04:00,2026-03-24 19:00:00-04:00,long,4474.8999,4507.5588,4452.4606,4508.5588,32.6589,28.6589,1.2772,new_york,3.0,1.0,4.0,0.0,74.3003,2,tp,0.739
192,2026-03-25 02:00:00-04:00,2026-03-25 07:00:00-04:00,short,4540.7998,4563.5069,4562.5069,4515.7391,-22.7071,-26.7071,-1.2303,asian,3.0,1.0,4.0,36.6001,1.7998,5,sl,0.85
193,2026-03-25 07:00:00-04:00,2026-03-25 08:00:00-04:00,long,4577.3999,4560.8714,4561.8714,4600.6927,-16.5285,-20.5285,-1.322,london,3.0,1.0,4.0,35.0,0.0,1,sl,0.8134
194,2026-03-25 12:00:00-04:00,2026-03-25 15:00:00-04:00,short,4550.3999,4531.3267,4568.782,4530.3267,19.0732,15.0732,0.82,overlap,3.0,1.0,4.0,0.0,21.6997,3,tp,0.6719
195,2026-03-25 15:00:00-04:00,2026-03-25 19:00:00-04:00,short,4525.7002,4503.4449,4546.2038,4502.4449,22.2553,18.2553,0.8903,overlap,3.0,1.0,4.0,0.0,30.4004,3,tp,0.85
196,2026-03-26 00:00:00-04:00,2026-03-26 01:00:00-04:00,long,4516.8999,4499.6034,4500.6034,4541.3446,-17.2965,-21.2965,-1.3068,asian,3.0,1.0,4.0,81.8999,0.0,1,sl,0.6388
197,2026-03-26 01:00:00-04:00,2026-03-26 02:00:00-04:00,short,4432.0,4453.6322,4452.6322,4408.5517,-21.6322,-25.6322,-1.2423,asian,3.0,1.0,4.0,20.8999,0.0,1,sl,0.85
198,2026-03-26 07:00:00-04:00,2026-03-26 09:00:00-04:00,short,4416.7002,4437.7181,4436.7181,4394.1734,-21.0179,-25.0179,-1.2498,london,3.0,1.0,4.0,33.3999,0.0,2,sl,0.7338
199,2026-03-26 09:00:00-04:00,2026-03-26 12:00:00-04:00,long,4450.1001,4431.6823,4432.6823,4476.2269,-18.4178,-22.4178,-1.2871,london,3.0,1.0,4.0,64.8003,11.7998,3,sl,0.6726
200,2026-03-26 12:00:00-04:00,2026-03-26 18:00:00-04:00,short,4382.2998,4405.882,4404.882,4355.9266,-23.5822,-27.5822,-1.2214,overlap,3.0,1.0,4.0,24.2002,21.0,5,sl,0.6448
201,2026-03-26 18:00:00-04:00,2026-03-26 20:00:00-04:00,long,4406.5,4385.2393,4386.2393,4436.891,-21.2607,-25.2607,-1.2468,new_york,3.0,1.0,4.0,32.5,0.0,2,sl,0.6104
202,2026-03-26 21:00:00-04:00,2026-03-27 01:00:00-04:00,long,4411.3999,4440.9034,4391.0642,4441.9034,29.5035,25.5035,1.2541,new_york,3.0,1.0,4.0,0.0,37.5,4,tp,0.7176
203,2026-03-27 10:00:00-04:00,2026-03-27 13:00:00-04:00,long,4540.1001,4523.2358,4524.2358,4563.8966,-16.8643,-20.8643,-1.3152,london,3.0,1.0,4.0,24.6001,14.2998,3,sl,0.8308
204,2026-03-27 16:00:00-04:00,2026-03-29 19:00:00-04:00,short,4517.5,4494.7785,4538.3143,4493.7785,22.7215,18.7215,0.8995,new_york,3.0,1.0,4.0,0.0,40.6001,2,tp,0.6782
205,2026-03-30 00:00:00-04:00,2026-03-30 02:00:00-04:00,long,4526.7998,4556.7105,4506.1926,4557.7105,29.9107,25.9107,1.2574,asian,3.0,1.0,4.0,0.0,33.2002,2,tp,0.7974
206,2026-03-30 12:00:00-04:00,2026-03-30 13:00:00-04:00,short,4566.5,4548.0,4584.5,4547.0,18.5,14.5,0.8056,overlap,3.0,1.0,4.0,0.0,21.7002,1,tp,0.6089
207,2026-03-30 20:00:00-04:00,2026-03-30 23:00:00-04:00,long,4576.6001,4583.8999,4559.9751,4601.5376,7.2998,3.2998,0.1985,new_york,3.0,1.0,4.0,0.0,0.0,0,end_of_data,0.85
